"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","5336 Kentucky Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
06/24/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/24/2025 03:00 - 03:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
06/24/2025 04:00 - 04:59,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,26.7,28.6
06/24/2025 05:00 - 05:59,0,0,6,9,3,1,0,0,0,0,0,0,0,0,0,19,28.2,32.1
06/24/2025 06:00 - 06:59,1,0,10,8,3,2,0,0,0,0,0,0,0,0,0,24,27.1,32.5
06/24/2025 07:00 - 07:59,0,4,16,12,3,2,0,0,0,0,0,0,0,0,0,37,26.2,30.6
06/24/2025 08:00 - 08:59,2,3,19,7,5,0,0,0,0,0,0,0,0,0,0,36,24.7,30.4
06/24/2025 09:00 - 09:59,1,1,10,8,5,0,0,0,0,0,0,0,0,0,0,25,26.3,31.8
06/24/2025 10:00 - 10:59,0,1,7,8,10,0,0,0,0,0,0,0,0,0,0,26,28.7,33.8
06/24/2025 11:00 - 11:59,0,1,10,7,11,2,0,0,0,0,0,0,0,0,0,31,28.9,34.6
06/24/2025 12:00 - 12:59,1,2,10,14,12,3,0,0,0,0,0,0,0,0,0,42,0.0,0.0
