"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071598"
"ID:",""
"Location:","3540 Hampshire Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","09/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-75 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
09/24/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/24/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/24/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/24/2025 05:00 - 05:59,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,28.5,29.6
09/24/2025 06:00 - 06:59,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,7,25.0,30.1
09/24/2025 07:00 - 07:59,0,1,16,9,1,1,0,0,0,0,0,0,0,0,0,28,25.8,29.5
09/24/2025 08:00 - 08:59,1,3,14,8,0,0,0,0,0,0,0,0,0,0,0,26,23.9,28.3
09/24/2025 09:00 - 09:59,0,1,13,5,3,0,0,0,0,0,0,0,0,0,0,22,25.7,30.2
09/24/2025 10:00 - 10:59,2,2,6,10,2,0,0,0,0,0,0,0,0,0,0,22,25.0,30.1
09/24/2025 11:00 - 11:59,1,2,14,5,1,1,0,0,0,0,0,0,0,0,0,24,24.5,28.9
09/24/2025 12:00 - 12:59,4,5,7,10,0,0,0,0,0,0,0,0,0,0,0,26,22.4,28.8
09/24/2025 13:00 - 13:59,2,2,11,10,0,0,0,0,0,0,0,0,0,0,0,25,24.0,28.9
09/24/2025 14:00 - 14:59,4,3,12,13,4,0,0,0,0,0,0,0,0,0,0,36,24.5,30.3
09/24/2025 15:00 - 15:59,1,2,9,18,4,0,0,0,0,0,0,0,0,0,0,34,26.6,30.6
09/24/2025 16:00 - 16:59,3,2,16,27,7,0,0,0,0,0,0,0,0,0,0,55,26.3,30.7
09/24/2025 17:00 - 17:59,1,3,24,12,0,0,0,0,0,0,0,0,0,0,0,40,24.3,28.3
09/24/2025 18:00 - 18:59,2,3,26,19,6,0,0,0,0,0,0,0,0,0,0,56,25.5,30.2
09/24/2025 19:00 - 19:59,1,2,14,6,0,0,0,0,0,0,0,0,0,0,0,23,23.8,27.7
09/24/2025 20:00 - 20:59,3,0,7,3,1,0,0,0,0,0,0,0,0,0,0,14,22.4,28.3
09/24/2025 21:00 - 21:59,0,2,6,7,0,0,0,0,0,0,0,0,0,0,0,15,25.1,29.0
09/24/2025 22:00 - 22:59,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,10,23.5,28.5
09/24/2025 23:00 - 23:59,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,22.0,24.2
09/25/2025 00:00 - 00:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
09/25/2025 01:00 - 01:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
09/25/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/25/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/25/2025 04:00 - 04:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
09/25/2025 05:00 - 05:59,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,23.0,26.3
09/25/2025 06:00 - 06:59,1,2,8,2,0,0,0,0,0,0,0,0,0,0,0,13,22.5,24.9
09/25/2025 07:00 - 07:59,1,3,10,13,2,0,0,0,0,0,0,0,0,0,0,29,25.4,29.9
09/25/2025 08:00 - 08:59,1,2,4,4,2,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0
