"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","4848 Nevada Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/24/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
07/01/2025 21:00 - 21:59,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,12,19.7,22.2
07/01/2025 22:00 - 22:59,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,12,18.2,20.4
07/01/2025 23:00 - 23:59,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14.3,18.7
07/02/2025 00:00 - 00:59,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18.4,19.8
07/02/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/02/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/02/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/02/2025 04:00 - 04:59,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18.5,19.0
07/02/2025 05:00 - 05:59,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,20.8,23.7
07/02/2025 06:00 - 06:59,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,13,18.9,18.8
07/02/2025 07:00 - 07:59,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,13,19.9,24.3
07/02/2025 08:00 - 08:59,2,13,6,0,0,0,0,0,0,0,0,0,0,0,0,21,19.1,23.0
07/02/2025 09:00 - 09:59,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,12,19.8,23.7
07/02/2025 10:00 - 10:59,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,18,20.2,23.3
07/02/2025 11:00 - 11:59,1,12,6,0,0,0,0,0,0,0,0,0,0,0,0,19,19.6,23.2
07/02/2025 12:00 - 12:59,0,18,5,1,0,0,0,0,0,0,0,0,0,0,0,24,19.9,22.9
07/02/2025 13:00 - 13:59,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0,25,19.2,23.0
07/02/2025 14:00 - 14:59,1,22,11,0,0,0,0,0,0,0,0,0,0,0,0,34,19.9,23.5
07/02/2025 15:00 - 15:59,2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,16,19.0,23.1
07/02/2025 16:00 - 16:59,3,23,9,0,0,0,0,0,0,0,0,0,0,0,0,35,19.1,22.8
07/02/2025 17:00 - 17:59,1,16,8,0,0,0,0,0,0,0,0,0,0,0,0,25,19.8,23.3
07/02/2025 18:00 - 18:59,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,29,20.2,23.6
07/02/2025 19:00 - 19:59,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,15,19.9,23.7
07/02/2025 20:00 - 20:59,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,21,19.4,24.0
07/02/2025 21:00 - 21:59,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,13,18.6,19.9
07/02/2025 22:00 - 22:59,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,17.5,20.5
07/02/2025 23:00 - 23:59,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18.3,19.4
07/03/2025 00:00 - 00:59,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,21.0,23.3
07/03/2025 01:00 - 01:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/03/2025 02:00 - 02:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
07/03/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/03/2025 04:00 - 04:59,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,20.0,21.3
07/03/2025 05:00 - 05:59,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,22.0,24.2
07/03/2025 06:00 - 06:59,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,19.5,23.7
07/03/2025 07:00 - 07:59,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,11,21.2,24.2
07/03/2025 08:00 - 08:59,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,14,18.5,23.4
